day,period,stage,worker,start,duration
1,0,4,2,122996,22
1,0,4,2,123061,5
1,0,4,2,123067,13
1,0,4,2,123283,24
1,0,4,2,123681,18
1,0,4,2,123911,12
1,0,4,2,124156,4
1,0,4,2,124231,9
1,0,4,2,124360,6
1,0,4,2,125161,7
1,0,4,2,125591,9
1,0,4,2,125762,24
1,0,4,2,125978,7
1,0,4,2,126016,7
1,0,4,2,126024,3
1,0,4,2,126075,4
1,0,4,2,126301,6
1,0,4,2,126339,5
1,0,4,2,127039,9
1,0,4,2,127255,24
1,0,4,2,127521,5
1,0,4,2,127713,6
1,0,4,2,127757,11
1,0,4,2,128029,22
1,0,4,2,128337,24
1,0,4,2,128361,10
1,0,4,2,128553,24
1,0,4,2,129334,12
1,1,0,0,129600,8
1,1,0,0,129608,25
1,1,0,0,129633,9
1,1,0,0,129642,10
1,1,0,0,129652,25
1,1,0,0,129677,14
1,1,0,0,129691,22
1,1,0,0,129713,21
1,1,0,0,129734,25
1,1,0,0,130359,8
1,1,0,0,130367,14
1,1,0,0,130381,22
1,1,0,0,130403,9
1,1,0,0,130412,22
1,1,0,0,130434,11
1,1,0,0,130445,15
1,1,0,0,130460,8
1,1,0,0,130468,9
1,1,0,0,131077,9
1,1,0,0,131086,18
1,1,0,0,131104,25
1,1,0,0,131129,20
1,1,0,0,131149,24
1,1,0,0,131173,8
1,1,0,0,131181,8
1,1,0,0,131189,20
1,1,0,0,131209,25
1,1,0,0,131834,25
1,1,0,0,131859,10
1,1,0,0,131869,8
1,1,0,0,131877,8
1,1,0,0,131885,21
1,1,0,0,131906,8
1,1,0,0,131914,13
1,1,0,0,131927,25
1,1,0,0,131952,8
1,1,0,0,132560,13
1,1,0,0,132573,7
1,1,0,0,132580,14
1,1,0,0,132594,25
1,1,0,0,132619,6
1,1,0,0,132625,17
1,1,0,0,132642,7
1,1,0,0,132649,14
1,1,0,0,132663,20
1,1,0,0,136800,7
1,1,0,0,136807,8
1,1,0,0,136815,18
1,1,0,0,136833,11
1,1,0,0,136844,21
1,1,0,0,136865,25
1,1,0,0,136890,22
1,1,0,0,136912,12
1,1,0,0,139334,1
1,1,0,0,139935,12
1,1,0,0,139947,8
1,1,0,0,139955,8
1,1,0,0,139963,7
1,1,0,0,139970,25
1,1,0,0,139995,25
1,1,0,0,140020,7
1,1,0,0,140027,7
1,1,0,0,140034,18
1,1,0,0,140652,25
1,1,0,0,140677,15
1,1,0,0,140692,25
1,1,0,0,140717,11
1,1,0,0,140728,7
1,1,0,0,140735,25
1,1,0,0,140760,25
1,1,0,0,140785,7
1,1,0,0,140792,11
1,1,0,0,141403,19
1,1,0,0,141422,18
1,1,0,0,141440,10
1,1,0,0,141450,14
1,1,0,0,141464,21
1,1,0,0,141485,6
1,1,0,0,141491,8
1,1,0,0,141499,8
1,1,0,0,141507,8
1,1,0,0,142115,18
1,1,0,0,142133,18
1,1,0,0,142151,14
1,1,0,0,142165,9
1,1,0,0,142174,10
1,1,0,0,142184,9
1,1,0,0,142193,13
1,1,0,0,142206,8
1,1,0,0,142214,9
1,1,0,0,142823,8
1,1,0,0,142831,14
1,1,0,0,142845,8
1,1,0,0,142853,12
1,1,0,0,142865,10
1,1,0,0,142875,7
1,1,0,0,142882,20
1,1,0,0,142902,6
1,1,0,0,142908,7
1,1,0,0,143515,8
1,1,0,0,143523,7
1,1,0,0,143530,10
1,1,0,0,143540,8
1,1,0,0,143548,13
1,1,0,0,143561,25
1,1,0,0,143586,8
1,1,0,0,143594,10
1,1,0,0,143604,8
1,1,1,0,129600,392
1,1,1,0,129992,286
1,1,1,0,130278,392
1,1,1,0,130670,224
1,1,1,0,130894,92
1,1,1,0,130986,392
1,1,1,0,131378,68
1,1,1,0,131446,202
1,1,1,0,131648,66
1,1,1,0,132314,48
1,1,1,0,132362,68
1,1,1,0,132430,139
1,1,1,0,132569,67
1,1,1,0,132636,189
1,1,1,0,136800,392
1,1,1,0,137192,77
1,1,1,0,137269,392
1,1,1,0,137661,70
1,1,1,0,138331,392
1,1,1,0,138723,107
1,1,1,0,138830,112
1,1,1,0,138942,392
1,1,1,0,139334,130
1,1,1,0,139464,364
1,1,1,0,139828,130
1,1,1,0,139958,233
1,1,1,0,140191,84
1,1,1,0,140875,104
1,1,1,0,140979,100
1,1,1,0,141079,108
1,1,1,0,141187,392
1,1,1,0,141579,127
1,1,1,0,141706,253
1,1,1,0,141959,74
1,1,1,0,142033,110
1,1,1,0,142143,127
1,1,1,0,142870,42
1,1,1,0,142912,122
1,1,1,0,143034,110
1,1,1,0,143144,316
1,1,1,0,143460,173
1,1,1,0,143633,71
1,1,1,0,143704,126
1,1,1,1,129600,392
1,1,1,1,129992,86
1,1,1,1,130078,52
1,1,1,1,130130,84
1,1,1,1,130214,53
1,1,1,1,137185,29
1,1,1,1,137214,171
1,1,1,1,137385,210
1,1,1,1,137595,213
1,1,1,1,138408,260
1,1,1,1,138668,392
1,1,1,1,139060,392
1,1,1,1,139452,392
1,1,1,1,139844,392
1,1,1,1,140236,145
1,1,1,1,140381,157
1,1,1,1,140538,376
1,1,1,1,140914,70
1,1,1,1,141584,106
1,1,1,1,141690,219
1,1,1,1,141909,392
1,1,1,1,142301,392
1,1,1,1,142693,178
1,1,1,1,142871,392
1,1,1,1,143263,182
1,1,1,1,143445,302
1,1,1,2,129600,392
1,1,1,2,129992,392
1,1,1,2,130384,127
1,1,1,2,130511,84
1,1,1,2,130595,392
1,1,1,2,130987,272
1,1,1,2,131259,392
1,1,1,2,131651,90
1,1,1,2,131741,128
1,1,1,2,132469,100
1,1,1,2,132569,48
1,1,1,2,132617,109
1,1,1,2,132726,392
1,1,1,2,136800,70
1,1,1,2,136870,145
1,1,1,2,137015,299
1,1,1,2,137314,392
1,1,1,2,137706,392
1,1,1,2,138698,148
1,1,1,2,138846,392
1,1,1,2,139238,278
1,1,1,2,139516,142
1,1,1,2,139658,284
1,1,1,2,139942,68
1,1,1,2,140010,158
1,1,1,2,140168,247
1,1,1,2,140415,392
1,1,1,2,141407,75
1,1,1,2,141482,328
1,1,1,2,141810,392
1,1,1,2,142202,392
1,1,1,2,142594,315
1,1,1,2,142909,370
1,1,1,2,143279,140
1,1,1,2,143419,154
1,1,1,2,143573,98
1,1,3,0,136800,201
1,1,3,0,137001,58
1,1,3,0,137063,71
1,1,3,0,137134,191
1,1,3,0,137325,216
1,1,3,0,137618,99
1,1,3,0,137717,216
1,1,3,0,137933,25
1,1,3,0,137958,44
1,1,3,0,138602,56
1,1,3,0,138658,216
1,1,3,0,138874,25
1,1,3,0,138899,216
1,1,3,0,139115,216
1,1,3,0,139411,135
1,1,3,0,139579,216
1,1,3,0,139795,196
1,1,3,0,139991,63
1,1,3,0,140654,116
1,1,3,0,140770,216
1,1,3,0,140986,40
1,1,3,0,141156,90
1,1,3,0,141246,216
1,1,3,0,141462,7
1,1,3,0,141469,216
1,1,3,0,141685,139
1,1,3,1,136800,63
1,1,3,1,136863,216
1,1,3,1,137079,105
1,1,3,1,137184,216
1,1,3,1,137400,200
1,1,3,1,137600,216
1,1,3,1,137816,59
1,1,3,1,138057,113
1,1,3,1,138170,55
1,1,3,1,138825,216
1,1,3,1,139041,216
1,1,3,1,139257,154
1,1,3,1,139411,43
1,1,3,1,139454,151
1,1,3,1,139605,77
1,1,3,1,139682,133
1,1,3,1,139991,216
1,1,3,1,140207,109
1,1,3,1,140916,216
1,1,3,1,141132,216
1,1,3,1,141348,127
1,1,3,1,141685,216
1,1,3,2,136863,188
1,1,3,2,137103,108
1,1,3,2,137211,45
1,1,3,2,137424,97
1,1,3,2,137521,27
1,1,3,2,137548,216
1,1,3,2,137824,216
1,1,3,2,138040,110
1,1,3,2,138150,123
1,1,3,2,138873,216
1,1,3,2,139089,194
1,1,3,2,139307,204
1,1,3,2,139511,68
1,1,3,2,139579,59
1,1,3,2,139638,23
1,1,3,2,139661,182
1,1,3,2,139843,216
1,1,3,2,140059,216
1,1,3,2,140986,68
1,1,3,2,141054,216
1,1,3,2,141372,216
1,1,3,2,141588,33
1,1,3,2,141925,44
1,1,4,0,137001,24
1,1,4,0,137059,4
1,1,4,0,137211,22
1,1,4,0,137256,19
1,1,4,0,137521,9
1,1,4,0,137548,20
1,1,4,0,137764,15
1,1,4,0,138040,17
1,1,4,0,138273,11
1,1,4,0,139041,24
1,1,4,0,139257,24
1,1,4,0,139511,24
1,1,4,0,139795,23
1,1,4,0,140207,24
1,1,4,0,140770,12
1,1,4,0,141054,18
1,1,4,0,141270,12
1,1,4,0,141588,1
1,1,4,1,137051,20
1,1,4,1,137134,8
1,1,4,1,137325,9
1,1,4,1,137541,24
1,1,4,1,137717,17
1,1,4,1,137933,14
1,1,4,1,137958,7
1,1,4,1,138002,9
1,1,4,1,138150,7
1,1,4,1,138874,9
1,1,4,1,138883,4
1,1,4,1,139089,24
1,1,4,1,139283,24
1,1,4,1,139546,18
1,1,4,1,139638,24
1,1,4,1,139843,8
1,1,4,1,140054,4
1,1,4,1,140275,24
1,1,4,1,141132,24
1,1,4,1,141348,24
1,1,4,1,141589,15
1,1,4,1,141621,3
1,1,4,1,141969,7
1,1,4,2,137079,24
1,1,4,2,137184,1
1,1,4,2,137400,24
1,1,4,2,137600,18
1,1,4,2,137816,8
1,1,4,2,137875,7
1,1,4,2,138170,9
1,1,4,2,138284,1
1,1,4,2,138285,24
1,1,4,2,138909,13
1,1,4,2,139115,19
1,1,4,2,139331,20
1,1,4,2,139454,14
1,1,4,2,139605,24
1,1,4,2,139682,24
1,1,4,2,139815,19
1,1,4,2,140059,18
1,1,4,2,140316,19
1,1,4,2,141026,4
1,1,4,2,141246,24
1,1,4,2,141462,15
1,1,4,2,141477,24
1,1,4,2,141501,4
1,1,4,2,141901,24
1,1,4,2,141925,11
1,2,0,0,144000,6
1,2,0,0,144006,17
1,2,0,0,144023,25
1,2,0,0,144048,25
1,2,0,0,144073,8
1,2,0,0,144081,25
1,2,0,0,144106,25
1,2,0,0,144131,7
1,2,0,0,144138,8
1,2,0,0,144746,10
1,2,0,0,144756,9
1,2,0,0,144765,25
1,2,0,0,144790,12
1,2,0,0,144802,14
1,2,0,0,144816,9
1,2,0,0,144825,9
1,2,0,0,144834,7
1,2,0,0,144841,7
1,2,0,0,145448,8
1,2,0,0,145456,9
1,2,0,0,145465,25
1,2,0,0,145490,25
1,2,0,0,145515,10
1,2,0,0,145525,9
1,2,0,0,145534,25
1,2,0,0,145559,8
1,2,0,0,145567,11
1,2,0,0,146178,25
1,2,0,0,146203,11
1,2,0,0,146214,14
1,2,0,0,146228,7
1,2,0,0,146235,14
1,2,0,0,146249,25
1,2,0,0,146274,18
1,2,0,0,146292,6
1,2,0,0,146298,8
1,2,0,0,146906,12
1,2,0,0,146918,9
1,2,0,0,146927,10
1,2,0,0,146937,17
1,2,0,0,146954,7
1,2,0,0,146961,18
1,2,0,0,146979,7
1,2,0,0,146986,19
1,2,0,0,147005,8
1,2,0,0,147613,14
1,2,0,0,147627,9
1,2,0,0,147636,16
1,2,0,0,147652,6
1,2,0,0,147658,8
1,2,0,0,147666,25
1,2,0,0,147691,10
1,2,0,0,147701,13
1,2,0,0,147714,6
1,2,0,0,148320,8
1,2,0,0,148328,25
1,2,0,0,148353,25
1,2,0,0,148378,15
1,2,0,0,148393,25
1,2,0,0,148418,10
1,2,0,0,148428,8
1,2,0,0,148436,9
1,2,0,0,148445,25
1,2,0,0,149070,8
1,2,0,0,149078,25
1,2,0,0,149103,19
1,2,0,0,149122,15
1,2,0,0,149137,15
1,2,0,0,149152,14
1,2,0,0,149166,23
1,2,0,0,149189,8
1,2,0,0,149197,21
1,2,0,0,149818,7
1,2,0,0,149825,16
1,2,0,0,149841,17
1,2,0,0,149858,25
1,2,0,0,149883,25
1,2,0,0,149908,16
1,2,0,0,149924,25
1,2,0,0,149949,18
1,2,0,0,149967,17
1,2,0,0,150584,8
1,2,0,0,150592,15
1,2,0,0,150607,25
1,2,0,0,150632,8
1,2,0,0,150640,13
1,2,0,0,150653,12
1,2,0,0,150665,8
1,2,0,0,150673,16
1,2,0,0,150689,25
1,2,1,0,144000,301
1,2,1,0,144301,83
1,2,1,0,144384,319
1,2,1,0,144703,100
1,2,1,0,144803,128
1,2,1,0,144931,198
1,2,1,0,145129,96
1,2,1,0,145225,392
1,2,1,0,145617,86
1,2,1,0,146303,207
1,2,1,0,146510,392
1,2,1,0,146902,392
1,2,1,0,147294,150
1,2,1,0,147444,166
1,2,1,0,147610,159
1,2,1,0,147769,221
1,2,1,0,147990,83
1,2,1,0,148073,76
1,2,1,0,148749,224
1,2,1,0,148973,93
1,2,1,0,149066,122
1,2,1,0,149188,261
1,2,1,0,149449,77
1,2,1,0,149526,110
1,2,1,0,149636,220
1,2,1,0,149856,87
1,2,1,0,149943,112
1,2,1,0,150655,392
1,2,1,1,144000,392
1,2,1,1,144392,140
1,2,1,1,144532,136
1,2,1,1,144668,51
1,2,1,1,144719,90
1,2,1,1,144809,256
1,2,1,1,145065,81
1,2,1,1,145146,229
1,2,1,1,145375,79
1,2,1,1,146054,264
1,2,1,1,146318,392
1,2,1,1,146710,90
1,2,1,1,146800,205
1,2,1,1,147005,95
1,2,1,1,147100,233
1,2,1,1,147333,187
1,2,1,1,147520,392
1,2,1,1,147912,111
1,2,1,1,148623,133
1,2,1,1,148756,134
1,2,1,1,148890,86
1,2,1,1,148976,89
1,2,1,1,149065,73
1,2,1,1,149138,392
1,2,1,1,149530,160
1,2,1,1,149690,95
1,2,1,1,149785,181
1,2,1,1,150566,55
1,2,1,1,150621,392
1,2,1,2,144000,227
1,2,1,2,144227,88
1,2,1,2,144315,100
1,2,1,2,144415,152
1,2,1,2,144567,369
1,2,1,2,144936,167
1,2,1,2,145103,87
1,2,1,2,145190,96
1,2,1,2,145286,54
1,2,1,2,145940,75
1,2,1,2,146015,265
1,2,1,2,146280,392
1,2,1,2,146672,174
1,2,1,2,146846,283
1,2,1,2,147129,76
1,2,1,2,147205,65
1,2,1,2,147270,225
1,2,1,2,147495,221
1,2,1,2,148316,132
1,2,1,2,148448,77
1,2,1,2,148525,240
1,2,1,2,148765,120
1,2,1,2,148885,237
1,2,1,2,149122,160
1,2,1,2,149282,392
1,2,1,2,149674,99
1,2,1,2,149773,392
1,2,1,2,150765,128
2,0,0,0,201600,25
2,0,0,0,201625,12
2,0,0,0,201637,16
2,0,0,0,201653,25
2,0,0,0,201678,14
2,0,0,0,201692,25
2,0,0,0,201717,8
2,0,0,0,201725,25
2,0,0,0,201750,7
2,0,0,0,202357,7
2,0,0,0,202364,10
2,0,0,0,202374,14
2,0,0,0,202388,7
2,0,0,0,202395,6
2,0,0,0,202401,15
2,0,0,0,202416,8
2,0,0,0,202424,8
2,0,0,0,202432,17
2,0,0,0,203049,8
2,0,0,0,203057,6
2,0,0,0,203063,8
2,0,0,0,203071,12
2,0,0,0,203083,16
2,0,0,0,203099,19
2,0,0,0,203118,10
2,0,0,0,203128,11
2,0,0,0,203139,8
2,0,0,0,203747,25
2,0,0,0,203772,15
2,0,0,0,203787,20
2,0,0,0,203807,12
2,0,0,0,203819,12
2,0,0,0,203831,11
2,0,0,0,203842,25
2,0,0,0,203867,19
2,0,0,0,203886,25
2,0,0,0,204511,14
2,0,0,0,204525,20
2,0,0,0,204545,7
2,0,0,0,204552,19
2,0,0,0,204571,9
2,0,0,0,204580,8
2,0,0,0,204588,10
2,0,0,0,204598,24
2,0,0,0,204622,10
2,0,0,0,205232,9
2,0,0,0,205241,12
2,0,0,0,205253,9
2,0,0,0,205262,8
2,0,0,0,205270,8
2,0,0,0,205278,10
2,0,0,0,205288,25
2,0,0,0,205313,12
2,0,0,0,205325,8
2,0,0,0,205933,8
2,0,0,0,205941,20
2,0,0,0,205961,10
2,0,0,0,205971,12
2,0,0,0,205983,9
2,0,0,0,205992,9
2,0,0,0,206001,13
2,0,0,0,206014,25
2,0,0,0,206039,7
2,0,0,0,206646,25
2,0,0,0,206671,17
2,0,0,0,206688,7
2,0,0,0,206695,6
2,0,0,0,206701,9
2,0,0,0,206710,18
2,0,0,0,206728,18
2,0,0,0,206746,19
2,0,0,0,206765,10
2,0,0,0,207375,7
2,0,0,0,207382,10
2,0,0,0,207392,12
2,0,0,0,207404,7
2,0,0,0,207411,11
2,0,0,0,207422,9
2,0,0,0,207431,9
2,0,0,0,207440,8
2,0,0,0,207448,9
2,0,0,0,208057,13
2,0,0,0,208070,7
2,0,0,0,208077,6
2,0,0,0,208083,11
2,0,0,0,208094,25
2,0,0,0,208119,8
2,0,0,0,208127,15
2,0,0,0,208142,25
2,0,0,0,208167,13
2,0,0,0,208780,8
2,0,0,0,208788,24
2,0,0,0,208812,25
2,0,0,0,208837,6
2,0,0,0,208843,20
2,0,0,0,208863,25
2,0,0,0,208888,10
2,0,0,0,208898,9
2,0,0,0,208907,15
2,0,0,0,209522,11
2,0,0,0,209533,9
2,0,0,0,209542,22
2,0,0,0,209564,9
2,0,0,0,209573,16
2,0,0,0,209589,6
2,0,0,0,209595,8
2,0,0,0,209603,25
2,0,0,0,209628,10
2,0,0,0,210238,7
2,0,0,0,210245,12
2,0,0,0,210257,17
2,0,0,0,210274,25
2,0,0,0,210299,8
2,0,0,0,210307,8
2,0,0,0,210315,11
2,0,0,0,210326,12
2,0,0,0,210338,6
2,0,0,0,210944,10
2,0,0,0,210954,7
2,0,0,0,210961,23
2,0,0,0,210984,16
2,0,0,0,211000,8
2,0,0,0,211008,9
2,0,0,0,211017,19
2,0,0,0,211036,10
2,0,0,0,211046,25
2,0,0,0,211671,10
2,0,0,0,211681,7
2,0,0,0,211688,25
2,0,0,0,211713,13
2,0,0,0,211726,25
2,0,0,0,211751,25
2,0,0,0,211776,25
2,0,0,0,211801,7
2,0,0,0,211808,25
2,0,0,0,212433,18
2,0,0,0,212451,19
2,0,0,0,212470,25
2,0,0,0,212495,25
2,0,0,0,212520,13
2,0,0,0,212533,25
2,0,0,0,212558,25
2,0,0,0,212583,25
2,0,0,0,212608,25
2,0,0,0,213233,23
2,0,0,0,213256,19
2,0,0,0,213275,13
2,0,0,0,213288,16
2,0,0,0,213304,25
2,0,0,0,213329,23
2,0,0,0,213352,21
2,0,0,0,213373,25
2,0,0,0,213398,25
2,0,0,0,214023,17
2,0,0,0,214040,25
2,0,0,0,214065,9
2,0,0,0,214074,25
2,0,0,0,214099,25
2,0,0,0,214124,17
2,0,0,0,214141,21
2,0,0,0,214162,25
2,0,0,0,214187,25
2,0,0,0,214812,14
2,0,0,0,214826,6
2,0,0,0,214832,8
2,0,0,0,214840,25
2,0,0,0,214865,8
2,0,0,0,214873,25
2,0,0,0,214898,8
2,0,0,0,214906,8
2,0,0,0,214914,14
2,0,0,0,215528,13
2,0,0,0,215541,25
2,0,0,0,215566,14
2,0,0,0,215580,8
2,0,0,0,215588,17
2,0,0,0,215605,10
2,0,0,0,215615,8
2,0,0,0,215623,25
2,0,0,0,215648,21
2,0,1,0,201600,392
2,0,1,0,202072,392
2,0,1,0,202464,94
2,0,1,0,202558,41
2,0,1,0,202599,392
2,0,1,0,202991,262
2,0,1,0,203253,392
2,0,1,0,203645,392
2,0,1,0,204037,392
2,0,1,0,205029,392
2,0,1,0,205421,392
2,0,1,0,205813,79
2,0,1,0,205892,118
2,0,1,0,206010,90
2,0,1,0,206100,110
2,0,1,0,206210,392
2,0,1,0,206602,128
2,0,1,0,206730,218
2,0,1,0,207548,65
2,0,1,0,207613,14
2,0,1,0,207627,88
2,0,1,0,207715,392
2,0,1,0,208107,324
2,0,1,0,208431,170
2,0,1,0,208601,129
2,0,1,0,208730,135
2,0,1,0,208865,87
2,0,1,0,209552,77
2,0,1,0,209629,114
2,0,1,0,209743,290
2,0,1,0,210033,392
2,0,1,0,210425,85
2,0,1,0,210510,391
2,0,1,0,210901,372
2,0,1,0,211273,121
2,0,1,0,211394,70
2,0,1,0,212064,152
2,0,1,0,212216,251
2,0,1,0,212467,95
2,0,1,0,212562,117
2,0,1,0,212679,131
2,0,1,0,212810,392
2,0,1,0,213202,392
2,0,1,0,213594,97
2,0,1,0,213691,113
2,0,1,0,214404,22
2,0,1,0,214426,392
2,0,1,0,214818,140
2,0,1,0,215142,9
2,0,1,0,215151,104
2,0,1,0,215255,392
2,0,1,0,215647,227
2,0,1,1,201600,80
2,0,1,1,201680,392
2,0,1,1,202072,238
2,0,1,1,202310,178
2,0,1,1,202488,392
2,0,1,1,202880,199
2,0,1,1,203079,196
2,0,1,1,203275,392
2,0,1,1,203667,181
2,0,1,1,204448,392
2,0,1,1,204840,318
2,0,1,1,205158,249
2,0,1,1,205407,138
2,0,1,1,205545,392
2,0,1,1,205937,199
2,0,1,1,206136,115
2,0,1,1,206251,231
2,0,1,1,206482,142
2,0,1,1,207224,392
2,0,1,1,207616,392
2,0,1,1,208008,392
2,0,1,1,208400,392
2,0,1,1,208792,99
2,0,1,1,208891,197
2,0,1,1,209088,90
2,0,1,1,209178,184
2,0,1,1,209362,105
2,0,1,1,210067,87
2,0,1,1,210154,292
2,0,1,1,210446,212
2,0,1,1,210658,392
2,0,1,1,211050,105
2,0,1,1,211155,206
2,0,1,1,211361,193
2,0,1,1,211554,266
2,0,1,1,211820,53
2,0,1,1,212473,62
2,0,1,1,212535,161
2,0,1,1,212696,116
2,0,1,1,212812,174
2,0,1,1,212986,392
2,0,1,1,213378,392
2,0,1,1,213770,100
2,0,1,1,213870,392
2,0,1,1,214262,109
2,0,1,1,214977,30
2,0,1,1,215007,204
2,0,1,1,215211,60
2,0,1,1,215271,392
2,0,1,1,215663,60
2,0,1,1,215723,133
2,0,1,2,201600,53
2,0,1,2,201653,392
2,0,1,2,202045,134
2,0,1,2,202179,102
2,0,1,2,202281,392
2,0,1,2,202673,83
2,0,1,2,202756,229
2,0,1,2,202985,392
2,0,1,2,203377,344
2,0,1,2,204321,189
2,0,1,2,204510,97
2,0,1,2,204607,392
2,0,1,2,204999,392
2,0,1,2,205391,199
2,0,1,2,205590,51
2,0,1,2,205641,392
2,0,1,2,206033,194
2,0,1,2,206227,114
2,0,1,2,206941,151
2,0,1,2,207092,392
2,0,1,2,207484,63
2,0,1,2,207547,130
2,0,1,2,207677,338
2,0,1,2,208015,165
2,0,1,2,208180,392
2,0,1,2,208572,175
2,0,1,2,208747,392
2,0,1,2,209739,61
2,0,1,2,209800,392
2,0,1,2,210192,239
2,0,1,2,210431,100
2,0,1,2,210531,134
2,0,1,2,210665,114
2,0,1,2,210779,392
2,0,1,2,211171,107
2,0,1,2,211278,392
2,0,1,2,212270,92
2,0,1,2,212362,118
2,0,1,2,212480,259
2,0,1,2,212739,392
2,0,1,2,213131,214
2,0,1,2,213345,188
2,0,1,2,213533,77
2,0,1,2,213610,89
2,0,1,2,213699,113
2,0,1,2,214426,174
2,0,1,2,214600,210
2,0,1,2,214810,332
2,0,1,2,215142,7
2,0,1,2,215149,97
2,0,1,2,215246,206
2,0,1,2,215452,84
2,0,1,2,215536,113
2,0,1,2,215649,156
2,0,3,0,201600,216
2,0,3,0,201816,23
2,0,3,0,201839,100
2,0,3,0,201939,49
2,0,3,0,201988,27
2,0,3,0,202015,36
2,0,3,0,202051,35
2,0,3,0,202086,120
2,0,3,0,202206,216
2,0,3,0,203022,27
2,0,3,0,203049,167
2,0,3,0,203216,29
2,0,3,0,203245,143
2,0,3,0,203388,86
2,0,3,0,203474,121
2,0,3,0,203595,100
2,0,3,0,203695,25
2,0,3,0,203720,32
2,0,3,0,204352,37
2,0,3,0,204389,216
2,0,3,0,204605,216
2,0,3,0,204821,41
2,0,3,0,204862,6
2,0,3,0,204868,94
2,0,3,0,204962,197
2,0,3,0,205159,216
2,0,3,0,205375,102
2,0,3,0,206077,95
2,0,3,0,206172,34
2,0,3,0,206206,132
2,0,3,0,206338,34
2,0,3,0,206372,87
2,0,3,0,206459,216
2,0,3,0,206675,216
2,0,3,0,206891,25
2,0,3,0,206916,28
2,0,3,0,207544,213
2,0,3,0,207757,34
2,0,3,0,207791,36
2,0,3,0,207827,116
2,0,3,0,207943,4
2,0,3,0,207947,216
2,0,3,0,208163,16
2,0,3,0,208179,75
2,0,3,0,208254,6
2,0,3,0,208860,216
2,0,3,0,209076,216
2,0,3,0,209292,22
2,0,3,0,209314,104
2,0,3,0,209418,144
2,0,3,0,209562,86
2,0,3,0,209648,42
2,0,3,0,209690,162
2,0,3,0,209852,103
2,0,3,0,210555,56
2,0,3,0,210611,216
2,0,3,0,210827,53
2,0,3,0,210880,79
2,0,3,0,210959,90
2,0,3,0,211049,72
2,0,3,0,211166,18
2,0,3,0,211184,79
2,0,3,0,211263,37
2,0,3,0,212022,5
2,0,3,0,212027,48
2,0,3,0,212075,55
2,0,3,0,212247,216
2,0,3,0,212463,32
2,0,3,0,212495,97
2,0,3,0,212592,19
2,0,3,0,212611,39
2,0,3,0,212650,166
2,0,3,0,213416,216
2,0,3,0,213632,86
2,0,3,0,213718,78
2,0,3,0,213796,29
2,0,3,0,213825,124
2,0,3,0,213949,21
2,0,3,0,213970,36
2,0,3,0,214006,30
2,0,3,0,214036,30
2,0,3,0,214666,201
2,0,3,0,215023,6
2,0,3,0,215029,216
2,0,3,0,215245,216
2,0,3,0,215461,103
2,0,3,0,215564,66
2,0,3,0,215630,54
2,0,3,0,215684,178
2,0,3,0,215862,102
2,0,3,1,201600,216
2,0,3,1,201883,163
2,0,3,1,202046,123
2,0,3,1,202169,27
2,0,3,1,202196,72
2,0,3,1,202268,35
2,0,3,1,202303,66
2,0,3,1,202369,65
2,0,3,1,202434,60
2,0,3,1,203094,73
2,0,3,1,203167,24
2,0,3,1,203191,47
2,0,3,1,203238,56
2,0,3,1,203294,68
2,0,3,1,203362,35
2,0,3,1,203397,25
2,0,3,1,203422,23
2,0,3,1,203445,216
2,0,3,1,204261,216
2,0,3,1,204477,42
2,0,3,1,204519,14
2,0,3,1,204533,34
2,0,3,1,204567,33
2,0,3,1,204806,216
2,0,3,1,205022,28
2,0,3,1,205050,59
2,0,3,1,205109,22
2,0,3,1,205731,22
2,0,3,1,205753,173
2,0,3,1,205926,25
2,0,3,1,205951,115
2,0,3,1,206066,17
2,0,3,1,206083,174
2,0,3,1,206257,49
2,0,3,1,206306,112
2,0,3,1,206418,27
2,0,3,1,207045,34
2,0,3,1,207079,216
2,0,3,1,207314,216
2,0,3,1,207530,28
2,0,3,1,207757,92
2,0,3,1,207849,27
2,0,3,1,207876,32
2,0,3,1,207908,216
2,0,3,1,208133,216
2,0,3,1,208949,9
2,0,3,1,208958,87
2,0,3,1,209045,45
2,0,3,1,209090,61
2,0,3,1,209151,111
2,0,3,1,209262,216
2,0,3,1,209478,46
2,0,3,1,209524,216
2,0,3,1,209740,43
2,0,3,1,210383,24
2,0,3,1,210407,38
2,0,3,1,210445,38
2,0,3,1,210483,46
2,0,3,1,210529,114
2,0,3,1,210643,189
2,0,3,1,210832,6
2,0,3,1,210838,127
2,0,3,1,210965,168
2,0,3,1,211733,46
2,0,3,1,211779,81
2,0,3,1,211860,162
2,0,3,1,212022,216
2,0,3,1,212238,41
2,0,3,1,212279,216
2,0,3,1,212495,216
2,0,3,1,212711,216
2,0,3,1,212927,216
2,0,3,1,213743,55
2,0,3,1,213798,26
2,0,3,1,213824,23
2,0,3,1,213847,87
2,0,3,1,213934,103
2,0,3,1,214311,28
2,0,3,1,214499,216
2,0,3,1,214715,145
2,0,3,1,215022,1
2,0,3,1,215623,29
2,0,3,1,215652,216
2,0,3,1,215868,58
2,0,3,1,215926,33
2,0,3,1,215959,21
2,0,3,1,215980,1
2,0,3,2,201600,15
2,0,3,2,201615,28
2,0,3,2,201643,216
2,0,3,2,202070,216
2,0,3,2,202344,216
2,0,3,2,202560,26
2,0,3,2,202586,37
2,0,3,2,202623,216
